Mes;Año;Descripción Centro;Organismo;Número Contrato;Número Expediente;Descripción Contrato;Tipo Contrato;Procedimiento Adjudicación;Artículo;Apartado;Criterios Adjudicación;Presupuesto Total          (IVA Incluido);Importe Adjudicación   (IVA Incluido);Plazo;Fecha Adjudicación;Nombre/Razón Social;NIF/CIF Adjudicatario;Fecha Formalización;Acuerdo Marco;Ingreso/Coste Cero;Observaciones;;;
Enero;2017;AYUNTAMIENTO DE MADRID;DISTRITO DE FUENCARRAL - EL PARDO;201700056;300/2016/00901;IMPARTICIÓN DE CURSOS Y TALLERES EN LOS CENTROS CULTURALES Y SOCIO-CULTURALES DEL DISTRITO DE FUENCARRAL-EL PARDO, EN DOS LOTES.LOTE 2;Servicios;Abierto;;;Pluralidad de criterios;302.291,08;206.738,92;10,00;27/09/2016;TRITOMA S.L.;B78342615;26/10/2016; ;;;;;
Enero;2017;EMPRESAS;EMPRESA MUNICIPAL DE TRANSPORTES S.A.;201700057;EMT/2016/00076;SUMINISTRO DE VARIOS TIPOS DE FILTROS DE AIRE - ELEMENTOS 7, 18, 19, 29 Y 30;Suministro;Abierto;;;Único criterio, precio;25.878,27;11.993,52;24,00;04/11/2016;CAR ET BUS MAINTENANCE IBERICA, S.L.;B85631083;02/12/2016; ;;;;;
Enero;2017;EMPRESAS;EMPRESA MUNICIPAL DE TRANSPORTES S.A.;201700058;EMT/2016/00076;SUMINISTRO DE VARIOS TIPOS DE FILTROS DE AIRE - ELEMENTOS 9, 15, 16, 23 Y 25;Suministro;Abierto;;;Único criterio, precio;60.605,81;42.713,32;24,00;04/11/2016;IVECO ESPAÑA, S.L.;B61768511;02/12/2016; ;;;;;
Enero;2017;EMPRESAS;EMPRESA MUNICIPAL DE TRANSPORTES S.A.;201700059;EMT/2016/00131;SUMINISTRO DE UN KIT DE TIRO PARA ENDEREZADO DE CARROCERÍAS;Suministro;Abierto;;;Único criterio, precio;24.200,00;24.139,50;1,46;15/12/2016;SPANESI MADRID, S.L.;B82923475;23/12/2016; ;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE EQUIDAD,DERECHOS SOCIALES Y EMPLEO;201700060;300/2016/00893;"CONTRATO DE SERVICIOS DENOMINADO ""GESTIÓN DE DOS ESPACIOS DE IGUALDAD EN  ARGANZUELA Y VICÁLVARO"". LOTE 2";Servicios;Abierto;;;Pluralidad de criterios;634.553,92;545.676,31;24,00;04/11/2016;DINAMIA S COOP MAD Y FUNDACION TRABE - UTE GESTION ESPACIOS IGUALDAD LOTE 2;U87657763;30/11/2016; ;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;DISTRITO DE CARABANCHEL;201700061;300/2016/01716;ORGANIZACIÓN Y DESARROLLO DE LA XXXV SEMANA DE CINE ESPAÑOL EN CARABANCHEL, ASÍ COMO DEL XXVII CERTAMEN DE CORTOMETRAJES PARA EL AÑO 2017;Servicios;Abierto;;;Pluralidad de criterios;88.983,40;68.516,25;0,36;20/12/2016;YEIYEBA, S.L.;B81650137;29/12/2016; ;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;DISTRITO DE CARABANCHEL;201700062;300/2016/01402;PROGRAMACIÓN CULTURAL DEL DISTRITO DE CARABANCHEL 2017;Servicios;Abierto;;;Pluralidad de criterios;85.752,70;71.329,50;12,00;30/12/2016;IKEBANA ANIMACIÓN Y OCIO, S. L.;B80532963;30/12/2016; ;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE DESARROLLO URBANO SOSTENIBLE;201700063;300/2016/00009;SERVICIO PARA LA VIGILANCIA Y SEGURIDAD DE LOS EDIFICIIOS DEL ÁREA DE GOBIERNO DE DESARROLLO URBANO SOSTENIBLE;Servicios;Abierto;;;Pluralidad de criterios;570.555,78;510.601,60;24,00;20/10/2016;SEGURAL COMPAÑIA DE SEGURIDAD SL;B02316974;30/11/2016; ;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;DISTRITO DE ARGANZUELA;201700064;300/2016/01339;SERVICIO DE SONIDO E ILUMINACION DE TODOS LOS ACTOS CULTURALES E INSTITUCIONALES Y  EVENTOS QUE SE REALICEN EN LAS DEPENDENCIAS DEL DISTRITO DE ARGANZUELA PARA EL AÑO 2017.;Servicios;Abierto;;;Único criterio, precio;48.000,00;48.000,00;12,00;30/12/2016;LOPEZ GARCIA SONORIZACIONES S.L.;B86354388;03/01/2017; ;;(*) : ESTE CONTRATO CUENTA CON IGUAL PRESUPUESTO DE LICITACIÓN Y ADJUDICACIÓN PORQUE SE HA ADJUDICADO POR PRECIOS UNITARIOS.;;;
Enero;2017;AYUNTAMIENTO DE MADRID;DISTRITO DE FUENCARRAL - EL PARDO;201700065;300/2016/01283;ORGANIZACIÓN Y DESARROLLO DE LAS ACTIVIDADES DE ANIMACIÓN SOCIOCULTURAL Y DE LAS ACTIVIDADES RECREATIVAS, ARTÍSTICAS, CULTURALES Y DE EJERCICIO FÍSICO EN LOS  CENTROS MUNICIPALES DE MAYORES DEL DISTRITO DE FUENCARRAL EL PARDO;Servicios;Abierto;;;Pluralidad de criterios;211.122,54;161.135,00;10,53;16/11/2016;ARJE FORMACION SLU;B19178961;15/12/2016; ;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;DISTRITO DE CHAMBERÍ;201700066;300/2016/00442;CONTRATO DE SERVICIOS PARA IMPARTIR TALLERES EN EL CENTRO CULTURAL GALILEO DEL DISTRITO DE CHAMBERÍ;Servicios;Abierto;;;Pluralidad de criterios;225.265,16;169.214,17;12,00;08/09/2016;G.E.ESCUELAS URBANAS,S.L.;B81468811;30/09/2016; ;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;DISTRITO DE VILLAVERDE;201700067;300/2016/00565;PROYECTO DE ENVEJECIMIENTO ACTIVO A TRAVÉS DE LA PARTICIPACIÓN COMUNITARIA DE LAS PERSONAS MAYORES EN EL DISTRITO DE VILLAVERDE;Servicios;Abierto;;;Pluralidad de criterios;24.538,00;15.913,64;1,56;14/11/2016;BENORT SOCIAL SL;B45561909;15/11/2016; ;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;DISTRITO DE VILLAVERDE;201700068;300/2016/01652;CABALGATA DE REYES DISTRITO DE VILLAVERDE 2017;Servicios;Abierto;;;Pluralidad de criterios;85.304,52;84.397,50;0,03;30/12/2016;MADRIZ SERVICIOS TECNICOS CULTURALES S.L.;B79944864;04/01/2017; ;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;DISTRITO DE CHAMARTÍN;201700069;300/2016/01580;CONTRATO DE SERVICIOS PATRA LA VIGILANCIA Y SEGURIDAD DE EDIFICIOS DEPENDIENTES DEL DISTRITO DE CHAMARTÍN;Servicios;Abierto;;;Pluralidad de criterios;259.824,22;243.840,94;12,00;24/11/2016;EULEN SEGURIDAD, S.A.;A28369395;20/12/2016; ;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;MADRID SALUD;201700070;300/2016/01477;"SERVICIO DE MANTENIMIENTO DE LOS ASCENSORES, ELEVADORES, PUERTAS MOTORIZADAS Y SILLAS SALVAESCALERAS DE ""MADRID SALUD""";Servicios;Abierto;;;Pluralidad de criterios;110.042,80;76.407,22;24,00;22/11/2016;EULEN, S.A.;A28517308;12/12/2016; ;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;INFORMÁTICA AYUNTAMIENTO DE MADRID;201700071;300/2016/00733;MANTENIMIENTO DE MAQUINARIA DE ENSOBRADO Y CORTE MARCA BÖWE, DE IAM.;Servicios;Abierto;;;Único criterio, precio;262.057,25;262.057,25;24,00;18/11/2016;BOWE SYSTEC, S.A.;A28128247;22/12/2016; ;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE SALUD, SEGURIDAD Y EMERGENCIAS;201700072;300/2016/00865;ADQUISICIÓN DE DIVERSAS PRENDAS Y ARTÍCULOS DE UNIFORMIDAD CON DESTINO AL CUERPO DE POLICIA MUNICIPAL DEL AYUNTAMIENTO DE  MADRID. LOTE 8;Suministro;Abierto;;;Único criterio, precio;188.760,00;188.760,00;26,00;20/10/2016;TOMAS BODERO, S.A.;A09038977;01/12/2016; ;;(*) : ESTE CONTRATO CUENTA CON IGUAL PRESUPUESTO DE LICITACIÓN Y ADJUDICACIÓN PORQUE SE HA ADJUDICADO POR PRECIOS UNITARIOS.;;;
Enero;2017;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE SALUD, SEGURIDAD Y EMERGENCIAS;201700073;300/2016/00865;ADQUISICIÓN DE DIVERSAS PRENDAS Y ARTÍCULOS DE UNIFORMIDAD CON DESTINO AL CUERPO DE POLICIA MUNICIPAL DEL AYUNTAMIENTO DE  MADRID. LOTE 6;Suministro;Abierto;;;Único criterio, precio;123.420,00;123.420,00;26,00;26/10/2016;ORIGINAL BUFF SA;A58034000;05/12/2016; ;;(*) : ESTE CONTRATO CUENTA CON IGUAL PRESUPUESTO DE LICITACIÓN Y ADJUDICACIÓN PORQUE SE HA ADJUDICADO POR PRECIOS UNITARIOS.;;;
Enero;2017;AYUNTAMIENTO DE MADRID;DISTRITO DE RETIRO;201700074;300/2016/00602;ACTIVIDADES CULTURALES, DE OCIO, ESPARCIMIENTO Y PARTICIPACIÓN CIUDADANA, ORGANIZADAS POR EL DISTRITO DE RETIRO;Servicios;Abierto;;;Único criterio, precio;21.780,00;17.421,82;12,00;19/12/2016;IKEBANA ANIMACIÓN Y OCIO, S. L.;B80532963;23/12/2016; ;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD;201700075;300/2016/00630;SERVICIO PARA LA ASISTENCIA, INSPECCIÓN Y VIGILANCIA DE LAS OBRAS DE CONSTRUCCIÓN DE LA RED PRIMARIA DE RIEGO CON AGUA REGENERADA PARA LAS PLANTACIONES ARBUSTIVAS EN EL U. Z. P. 01.03 ENSANCHE DE VALLECAS;Servicios;Abierto;;;Pluralidad de criterios;156.305,38;156.305,38;11,00;01/12/2016;INGENIERIA BASICA OBRAS Y PROYECTOS, S.L.;B79385035;14/12/2016; ;;(*) : ESTE CONTRATO CUENTA CON IGUAL PRESUPUESTO DE LICITACIÓN Y ADJUDICACIÓN PORQUE SE HA ADJUDICADO POR PRECIOS UNITARIOS.;;;
Enero;2017;AYUNTAMIENTO DE MADRID;DISTRITO DE SAN BLAS-CANILLEJAS;201700076;300/2016/00766;EJECUCIÓN DE PROGRAMAS DE INCLUSIÓN SOCIAL EN EL DISTRITO DE SAN BLAS-CANILLEJAS. AÑO 2016 Y 2017. LOTE 2;Servicios;Abierto;;;Pluralidad de criterios;147.463,73;132.121,37;11,50;30/09/2016;HARTFORD, S.L.;B59416479;15/12/2016; ;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;DISTRITO DE SAN BLAS-CANILLEJAS;201700077;300/2016/00766;EJECUCIÓN DE PROGRAMAS DE INCLUSIÓN SOCIAL EN EL DISTRITO DE SAN BLAS-CANILLEJAS. AÑO 2016 Y 2017. LOTE 1;Servicios;Abierto;;;Pluralidad de criterios;234.675,31;188.923,16;11,50;30/09/2016;LA RUECA ASOC SOCIAL Y CULTURAL;G79772018;15/12/2016; ;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE CULTURA Y DEPORTES;201700078;300/2016/01906;CONTRATO DE SUMINISTRO PARA LA ADQUISICIÓN DE  QUINCE VISTAS DE MADRID DEL PINTOR JENARO PEREZ VILLAAMIL.;Suministro;Negociado;170.;d);;175.000,00;175.000,00;0,03;29/12/2016;CAYLUS ANTICUARIO, S.A.;A78518248;30/12/2016; ;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;MADRID SALUD;201700079;300/2016/01184;SUMINISTRO DE BIOCIDAS PARA LA UNIDAD TÉCNICA DE CONTROL DE VECTORES DEL DPTO. DE SALUD AMBIENTAL.;Suministro;Abierto;;;Pluralidad de criterios;99.917,40;99.917,40;24,00;17/11/2016;AGRODEX, S.L.;B79252540;02/12/2016; ;;(*) : ESTE CONTRATO CUENTA CON IGUAL PRESUPUESTO DE LICITACIÓN Y ADJUDICACIÓN PORQUE SE HA ADJUDICADO POR PRECIOS UNITARIOS.;;;
Enero;2017;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE SALUD, SEGURIDAD Y EMERGENCIAS;201700080;300/2016/00865;ADQUISICIÓN DE DIVERSAS PRENDAS Y ARTÍCULOS DE UNIFORMIDAD CON DESTINO AL CUERPO DE POLICIA MUNICIPAL DEL AYUNTAMIENTO DE  MADRID. LOTE 5;Suministro;Abierto;;;Único criterio, precio;922.020,00;922.020,00;26,00;20/10/2016;ITURRI, S.A.;A41050113;05/12/2016; ;;(*) : ESTE CONTRATO CUENTA CON IGUAL PRESUPUESTO DE LICITACIÓN Y ADJUDICACIÓN PORQUE SE HA ADJUDICADO POR PRECIOS UNITARIOS.;;;
Enero;2017;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA;201700081;300/2016/00801;LIMPIEZA DE LOS EDIFICIOS DEPENDIENTES DEL AREA DE GOBIERNO DE ECONOMIA Y HACIENDA. DOS LOTES (LOTE 1 RESERVADO A CENTROS ESPECIALES DE EMPLEO. DA 5ª TRLCSP).;Servicios;Abierto;;;Pluralidad de criterios;1.112.629,04;993.410,00;12,00;29/11/2016;CEJAL LIMPIEZAS S.L.;B81219743;29/12/2016; ;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA;201700082;300/2016/00801;ACUERDO MARCO LIMPIEZA DE LOS EDIFICIOS DEPENDIENTES DEL AREA DE GOBIERNO DE ECONOMIA Y HACIENDA. DOS LOTES (LOTE 2 RESERVADO A CENTROS ESPECIALES DE EMPLEO. DA 5ª TRLCSP).;Servicios;Abierto;;;Pluralidad de criterios;118.248,70;111.088,02;12,00;29/11/2016;INTEGRA MANTENIMIENTO GESTION Y SERVICIOS INTEGRADOS CENTRO ESPECIAL DE EMPLEO SL;B82992744;29/12/2016; ;;;;;
Enero;2017;EMPRESAS;MADRID DESTINO, CULTURA, TURISMO Y NEGOCIO, S.A.;201700083;MDC/2016/00089;"CONTRATACIÓN POR LOTES DEL SUMINISTRO EN RÉGIMEN DE ARRENDAMIENTO, TRANSPORTE, MONTAJE Y DESMONTAJE DE CAETAS A INSTALAR ES EL ESPACIO CULTUAL ""MATADERO MADRID"", CON MOTIVO DE LA NAVIDEÑA FERIA INTRNACIONAL DE LAS CULTURAS 2016. LOTE 1";Suministro;Ordinario;;;Único criterio, precio;38.720,00;35.090,00;0,80;02/12/2016;ROSA BLANCA PALACIOS REMACHA (CASETA EVENTOS);17709997C;05/12/2016; ;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;MADRID SALUD;201700084;300/2016/01407;SUMINISTRO DE METALYSE PARA EL SERVICIO DE FARMACIA DE MADRID SALUD CON DESTINO A SAMUR- PROTECCIÓN CIVIL DEL AYUNTAMIENTO DE MADRID PARA 2017.;Suministro;Negociado;170.;d);;30.900,80;30.900,80;12,00;16/11/2016;BOEHRINGER INGELHEIM ESPAÑA, S. A.;A08006470;02/12/2016; ;;(*) : ESTE CONTRATO CUENTA CON IGUAL PRESUPUESTO DE LICITACIÓN Y ADJUDICACIÓN PORQUE SE HA ADJUDICADO POR PRECIOS UNITARIOS.;;;
Enero;2017;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE SALUD, SEGURIDAD Y EMERGENCIAS;201700085;300/2016/00865;ADQUISICIÓN DE DIVERSAS PRENDAS Y ARTÍCULOS DE UNIFORMIDAD CON DESTINO AL CUERPO DE POLICIA MUNICIPAL DEL AYUNTAMIENTO DE  MADRID. LOTE 4;Suministro;Abierto;;;Único criterio, precio;1.016.400,00;1.016.400,00;26,00;20/10/2016;CLIMB WEAR S.L.;B84305093;29/11/2016; ;;(*) : ESTE CONTRATO CUENTA CON IGUAL PRESUPUESTO DE LICITACIÓN Y ADJUDICACIÓN PORQUE SE HA ADJUDICADO POR PRECIOS UNITARIOS.;;;
Enero;2017;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE SALUD, SEGURIDAD Y EMERGENCIAS;201700086;300/2016/00865;ADQUISICIÓN DE DIVERSAS PRENDAS Y ARTÍCULOS DE UNIFORMIDAD CON DESTINO AL CUERPO DE POLICIA MUNICIPAL DEL AYUNTAMIENTO DE  MADRID. LOTE 1;Suministro;Abierto;;;Único criterio, precio;1.087.185,00;1.087.185,00;26,00;20/10/2016;SAGRES, S.L.;B36028991;01/12/2016; ;;(*) : ESTE CONTRATO CUENTA CON IGUAL PRESUPUESTO DE LICITACIÓN Y ADJUDICACIÓN PORQUE SE HA ADJUDICADO POR PRECIOS UNITARIOS.;;;
Enero;2017;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE SALUD, SEGURIDAD Y EMERGENCIAS;201700087;300/2016/00865;ADQUISICIÓN DE DIVERSAS PRENDAS Y ARTÍCULOS DE UNIFORMIDAD CON DESTINO AL CUERPO DE POLICIA MUNICIPAL DEL AYUNTAMIENTO DE  MADRID. LOTE 3;Suministro;Abierto;;;Único criterio, precio;1.331.000,00;1.331.000,00;26,00;26/10/2016;MANUFACTURAS AURA, S.A.;A81173130;02/12/2016; ;;(*) : ESTE CONTRATO CUENTA CON IGUAL PRESUPUESTO DE LICITACIÓN Y ADJUDICACIÓN PORQUE SE HA ADJUDICADO POR PRECIOS UNITARIOS.;;;
Enero;2017;AYUNTAMIENTO DE MADRID;DISTRITO DE FUENCARRAL - EL PARDO;201700088;300/2016/01613;ARRENDAMIENTO, SIN OPCIÓN A COMPRA, DEL MATERIAL DEPORTIVO CARDIOVASCULAR DESTINADO AL CENTRO DEPORTIVO MUNICIPAL LA MASÓ, DEL DISTRITO DE FUENCARRAL-EL PARDO.;Suministro;Abierto;;;Pluralidad de criterios;179.682,58;153.847,56;48,00;12/12/2016;"SALTER SPORT; S.A.";A58112590;15/12/2016; ;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;MADRID SALUD;201700089;300/2016/01387;SUMINISTRO DE CYANOKIT ® 5G CON DESTINO AL SERVICIO DE FARMACIA DE MADRID SALUD, PARA SU DISPENSACIÓN A SAMUR- PROTECCIÓN CIVIL EN 2017.;Suministro;Negociado;170.;d);;28.860,00;28.860,00;12,00;14/11/2016;LABORATORIOS RUBIO SA;A08222465;02/12/2016; ;;(*) : ESTE CONTRATO CUENTA CON IGUAL PRESUPUESTO DE LICITACIÓN Y ADJUDICACIÓN PORQUE SE HA ADJUDICADO POR PRECIOS UNITARIOS.;;;
Enero;2017;AYUNTAMIENTO DE MADRID;DISTRITO DE CHAMARTÍN;201700090;300/2016/01374;PRESTACIÓN AL PÚBLICO DEL SERVICIO DE COMEDOR Y CAFETERÍA EN LOS CENTROS MUNICIPALES DE MAYORES PROSPERIDAD-SANTA HORTENSIA Y NICOLÁS SALMERÓN  Y DEL SERVICIO DE CAFETERIA EN EL CENTRO MUNICIPAL DE MAYORES CASTILLA DEL DISTRITO DE CHAMARTÍN;Servicios;Abierto;;;Pluralidad de criterios;79.857,52;75.350,00;12,00;28/12/2016;COLECTIVIDADES BEDMAR, S.L.;B80232572;30/12/2016; ;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;DISTRITO DE SALAMANCA;201700091;300/2016/00383;ACTIVIDADES MUNCIPALES DE INTEGRACION PSICOSOCIAL DE LOS MENORES DEL DISTRITO DE SALAMANCA PARA LOS CURSOS 2016-2017 Y 2017-2018. LOTE 1;Servicios;Abierto;;;Pluralidad de criterios;39.085,20;22.202,40;21,00;30/11/2016;IDRA SOCIOEDUCATIVO, S.L.;B82321803;30/12/2016; ;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE SALUD, SEGURIDAD Y EMERGENCIAS;201700092;300/2016/00865;ADQUISICIÓN DE DIVERSAS PRENDAS Y ARTÍCULOS DE UNIFORMIDAD CON DESTINO AL CUERPO DE POLICIA MUNICIPAL DEL AYUNTAMIENTO DE  MADRID. LOTE 7;Suministro;Abierto;;;Único criterio, precio;613.470,00;613.470,00;26,00;20/10/2016;ITURRI, S.A.;A41050113;05/12/2016; ;;(*) : ESTE CONTRATO CUENTA CON IGUAL PRESUPUESTO DE LICITACIÓN Y ADJUDICACIÓN PORQUE SE HA ADJUDICADO POR PRECIOS UNITARIOS.;;;
Enero;2017;AYUNTAMIENTO DE MADRID;MADRID SALUD;201700093;300/2016/01525;SUMINISTRO DE ALIMENTOS Y PRODUCTOS PARA EL MANTENIMIENTO DE LOS ANIMALES INGRESADOS EN EL CENTRO DE PROTECCIÓN ANIMAL (ANUALIDADES 2017-2018.;Suministro;Abierto;;;Pluralidad de criterios;150.089,96;150.089,96;24,00;21/11/2016;AGROANIMALIA, S.L.;B81406688;12/12/2016; ;;(*) : ESTE CONTRATO CUENTA CON IGUAL PRESUPUESTO DE LICITACIÓN Y ADJUDICACIÓN PORQUE SE HA ADJUDICADO POR PRECIOS UNITARIOS.;;;
Enero;2017;AYUNTAMIENTO DE MADRID;AREA DE GOBIERNO DE PORTAVOZ,COORDINACION DE LA JUNTA DE GOBIERNO Y RELACIONES CON EL PLENO;201700094;300/2016/01257;SUMINISTRO DE CENICEROS DE BOLSILLO PARA LA CAMPAÑA MADRID SIN FILTROS;Suministro;Abierto;;;Único criterio, precio;49.912,50;29.040,00;1,33;20/12/2016;INTEGRA LOGISTICA MGSI CENTRO ESPECIAL DE EMPLEO;B73610669;29/12/2016; ;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;GERENCIA DE LA CIUDAD;201700095;300/2016/01355;SUMINISTRO E INSTALACIÓN DE UNA PLANTA ENFRIADORA Y DIVERSOS ELEMENTOS DEL SISTEMA DE CLIMATIZACIÓN PARA EL ¿MADRID INTERNATIONAL LAB¿, EN LA CALLE BAILÉN Nº 41, GESTIONADO POR LA GERENCIA DE LA CIUDAD;Suministro;Abierto;;;Pluralidad de criterios;44.769,76;36.479,56;2,30;27/12/2016;INTERNACIONAL TECNAIR, S. A.;A78216983;02/01/2017; ;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA;201700096;300/2016/00396;ACUERDO MARCO DE COORDINACIÓN EN MATERIA DE SEGURIDAD Y SALUD EN LAS OBRAS A EJECUTAR POR LA DIRECCION GENERAL DE PATRIMONIO (2 LOTES) LOTE 1;Servicios;Abierto;;;Pluralidad de criterios;0,00;0,00;12,00;25/11/2016;SEGURINCO SL;B36911881;22/12/2016;SI;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA;201700097;300/2016/00648;"ACUERDO MARCO ""ELABORACIÓN DE ESTUDIOS GEOTÉCNICOS Y TOPOGRÁFICOS PARA LA DIRECCIÓN GENERAL DE PATRIMONIO (4 LOTES)"" LOTE 4";Servicios;Abierto;;;Pluralidad de criterios;0,00;0,00;24,00;23/11/2016;CENTRO DE ESTUDIOS DE MATERIALES Y CONTROL DE OBRA, S.A.;A29021334;21/12/2016;SI;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA;201700098;300/2016/00648;"ACUERDO MARCO ""ELABORACIÓN DE ESTUDIOS GEOTÉCNICOS Y TOPOGRÁFICOS PARA LA DIRECCIÓN GENERAL DE PATRIMONIO (4 LOTES)""LOTE 1";Servicios;Abierto;;;Pluralidad de criterios;0,00;0,00;24,00;23/11/2016;UTE MAC INGEO, S.L. / GEOPROVI, GEOTECNIA Y SONDEOS, S.L. / TECNOLOGÍA DEL SUELO Y MATERIALES, S.L.;U87682852;21/12/2016;SI;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;DISTRITO DE TETUÁN;201700099;300/2016/01401;ACTIVIDADES EDUCATIVAS DIRIGIDAS A LOS CENTROS PÚBLICOS DEL DISTRITO DE TETUAN DURANTE EL CURSO 2016/17. LOTE 4;Servicios;Abierto;;;Pluralidad de criterios;10.692,00;8.767,44;12,00;16/12/2016;J C MADRID DEPORTE Y CULTURA S.L.;B80345721;23/12/2016; ;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA;201700100;300/2016/00648;"ACUERDO MARCO ""ELABORACIÓN DE ESTUDIOS GEOTÉCNICOS Y TOPOGRÁFICOS PARA LA DIRECCIÓN GENERAL DE PATRIMONIO (4 LOTES)"" LOTE 2";Servicios;Abierto;;;Pluralidad de criterios;0,00;0,00;24,00;23/11/2016;UTE INSTITUTO TÉCNICO DE MATERIALES Y CONSTRUCCIONES, S.A. / MACÍAS MELGAREJO, S.L.;U87698601;28/12/2016;SI;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;DISTRITO DE SALAMANCA;201700101;300/2016/00383;ACTIVIDADES MUNCIPALES DE INTEGRACION PSICOSOCIAL DE LOS MENORES DEL DISTRITO DE SALAMANCA PARA LOS CURSOS 2016-2017 Y 2017-2018. LOTE 2;Servicios;Abierto;;;Pluralidad de criterios;79.949,10;54.798,85;21,00;24/11/2016;ACAIS COMUNIDAD Y DESARROLLO SOC. COOP. MAD.;F83416479;30/12/2016; ;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;MADRID SALUD;201700102;300/2016/01234;SUMINISTRO DE VACUNAS CONTRA LA FIEBRE AMARILLA, MENINGITIS TETRAVALENTE ACWY, RABIA, FIEBRE TIFOIDEA Y POLIO, A TRAVÉS DEL SERVICIO DE FARMACIA DE MADRID SALUD, PARA SU DISPENSACIÓN AL CENTRO DE SALUD INTERNACIONAL (5 LOTES) . LOTES 1,4 Y 5;Suministro;Abierto;;;Pluralidad de criterios;120.411,93;120.406,00;12,00;10/11/2016;SANOFI PASTEUR MSD,S A;A60051190;15/12/2016; ;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;MADRID SALUD;201700103;300/2016/01234;SUMINISTRO DE VACUNAS CONTRA LA FIEBRE AMARILLA, MENINGITIS TETRAVALENTE ACWY, RABIA, FIEBRE TIFOIDEA Y POLIO, A TRAVÉS DEL SERVICIO DE FARMACIA DE MADRID SALUD, PARA SU DISPENSACIÓN AL CENTRO DE SALUD INTERNACIONAL (5 LOTES). LOTE 2;Suministro;Abierto;;;Pluralidad de criterios;134.368,00;131.664,00;12,00;10/11/2016;PFIZER, SL;B28089225;15/12/2016; ;;;;;
Enero;2017;AYUNTAMIENTO DE MADRID;ÁREA DE GOBIERNO DE ECONOMÍA Y HACIENDA;201700104;300/2016/00396;ACUERDO MARCO DE COORDINACIÓN EN MATERIA DE SEGURIDAD Y SALUD EN LAS OBRAS A EJECUTAR POR LA DIRECCION GENERAL DE PATRIMONIO (2 LOTES). LOTE 2;Servicios;Abierto;;;Pluralidad de criterios;0,00;0,00;12,00;25/11/2016;DARZAL CONSULTORIA Y PREVENCION, S.L.;B82270190;22/12/2016;SI;;;;;
